,Title,genres,poster_path,Score,Fantasy,Adventure,Documentary,Thriller,Drama,War,Romance,Family,Animation,Crime,Mystery,Western,TV Movie,Comedy,Science Fiction,Action,Horror,Music,History
1091,The Mean One,"Horror,Comedy",/vYLxywoblaAEU4odYlM0P4eYcWg.jpg,0.20091247270146628,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
107,Shiddat,"Romance,Drama",/7OMGLNH4yv4UxLI9gmKZSjY6enS.jpg,0.20090685937646113,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1989,Life of the Party,Comedy,/749iUAWQWeutQuTd9excjmigecw.jpg,0.20088069100864012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1330,Best Sellers,"Comedy,Drama",/ltGLKabCfw3ncCGsQ1aQEvWFCcf.jpg,0.20085476389337834,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
618,Jazbaa,"Thriller,Action",/lasy6dL6VgII8EJzvCxNhNsneuS.jpg,0.20085409733622503,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1586,The Glorias,Drama,/bItFQ4QahfILGj9mA5uyJvAimeD.jpg,0.2008479520572989,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Bharat,"Drama,Action",/aawdjzVsfKvRRIFu9Ni74wZyjc8.jpg,0.20082906836779962,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
385,Simmba,"Action,Comedy,Crime,Drama",/ulQO4XJ1xlWdl4vX8Lr3SbWRfZw.jpg,0.20081689263132058,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1883,A Million Little Pieces,Drama,/loC9ptPrTT1e09frmddn6LU612d.jpg,0.20081492417956215,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,Family,Comedy,/gy5VaQpkwrqMXTxjImw4KiWvfhP.jpg,0.20080561730479254,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1979,Traffik,"Horror,Thriller",/jwsmeU8mYEP6GpxJ2sbCzc2MQmi.jpg,0.20076540384768976,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
560,Force 2,"Action,Adventure,Crime",/kiPHlQm1EV6yruDQWaocj0C8waY.jpg,0.20076104867951033,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2232,Buena Vista Social Club: Adios,"Documentary,Music",/XIjMjxEikTG3OCoLPNcb0xDSjJ.jpg,0.2007482073620212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006,Social Animals,"Comedy,Romance",/45QgvkuwZF8mffzDcK3wZSpNpA0.jpg,0.20073391147910843,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
296,Pati Patni Aur Woh,"Comedy,Romance",/pxaMObmlFwOknDRu3a5dlyQnO31.jpg,0.2007207605075778,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
563,Kahaani 2,"Thriller,Mystery",/uT1wPvg5UBPCHkWAlgYQutgbsW.jpg,0.20071906257552907,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
400,Badrinath Ki Dulhania,"Drama,Comedy,Romance",/e1tV7gYSF5iw8NPR78sUHNb3YLU.jpg,0.20068852138435836,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1318,Language Lessons,"Drama,Comedy,Romance",/b56XLbpDNzNVVckFekIVv5Ts0K5.jpg,0.2006852398664329,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2645,Magic Mike XXL,"Comedy,Drama",/mXWbLqTWziO9aAyWMBzVnDSP57t.jpg,0.20066918530475675,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46,Thank God,Comedy,/dxKtwP2Q4n3jfqMIqxoShX08UkH.jpg,0.20066273329527254,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
171,Shakuntala Devi,"Drama,Family,Comedy",/8KBmoMHfdrjednxWAvkh7ARhrRJ.jpg,0.20066134862663645,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2708,Freaks of Nature,"Science Fiction,Comedy,Horror",/uOfXM61tr3sDoyyAaNTDyfxxyaE.jpg,0.2006554798757507,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2746,Ride Along,"Action,Comedy",/ihKj5zsdkbm8FQ0IsOpAaaqPGX7.jpg,0.20063840801847999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2271,Step,Documentary,/427ZSBDRQ3nTst3ljrEKfQP6mx9.jpg,0.2006251033704259,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,Cocktail,"Romance,Drama,Comedy",/zeLv84TH3Vc6rLpgHY1ObdSljbh.jpg,0.20059617055085094,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
43,Doctor G,"Comedy,Drama",/ojQbYD4pHKBrnxrG0FBdqGCHhlq.jpg,0.2005853978028585,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2211,The Outcasts,Comedy,/44jotbmLRwHSIcd4wVAYCVmli8D.jpg,0.2005389267363672,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1168,Dawn of the Beast,"Horror,Thriller",/hZGx57ShJ3IUeZNxEbOMinW4wea.jpg,0.20053773906760788,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
534,Mohenjo Daro,"Adventure,Drama,History,Romance",/3k4ESzzPCQHwjPYJoI489Fk2jZc.jpg,0.20051585121649962,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
120,Antim: The Final Truth,Action,/A97UCQufidrmu0h5uxxAym84iw5.jpg,0.20046263404654494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1659,Wander Darkly,"Romance,Drama",/xMkS2EImCdeNMQaJxntGyjNNkhh.jpg,0.20044984587355297,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2365,Bright,"Fantasy,Action,Thriller",/whkT53Sv2vKAUiknQ13pqcWaPXB.jpg,0.20044714988588075,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
158,Mrs. Serial Killer,Thriller,/4qogeMcCcqilL2PGUUY7KbrpWsj.jpg,0.20044305209980387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1795,The Kitchen,"Action,Crime,Drama",/l3smhHvnczXg8E2WzysRVKIXSYJ.jpg,0.2004321329962458,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1983,Backstabbing for Beginners,"Thriller,Drama,History",/WVaq7KNnittRDkgmb58DaDEnK3.jpg,0.20042451116382792,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Runway 34,"Thriller,Drama",/8RlQEuxeRqHh7sWTRswdUC9kP3H.jpg,0.2004212636921388,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,Titli,"Drama,Action,Crime",/meFztQ4svhKiVbuMJP1p2qEPyBB.jpg,0.20041954158591233,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2080,Night School,Comedy,/uQVIQDc3foTPodZw0ie1Or0CXBn.jpg,0.20040132397507815,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
201,Torbaaz,Drama,/yj44DlUalvtEKXI9Py6Xz8WypBZ.jpg,0.2003959111296477,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298,Really Love,"Romance,Drama",/hqqEHkLUdOyoDYcvXi0lUEeQ748.jpg,0.20038046657149863,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3215,Jesus Henry Christ,"Comedy,Family",/h6Ji4ZQ3jh14n851K5jq8erqHiH.jpg,0.200380098579802,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1599,Yellow Rose,"Drama,Music",/kmnH8KmoiM7VpHZAADiTPWbpFGl.jpg,0.20037845601755896,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
815,Ishaqzaade,"Drama,Action,Romance",/vbjG5AwV0uBFxTNqiJbr2rh4ohV.jpg,0.20037099043568604,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2306,Mark Felt: The Man Who Brought Down the White House,"Drama,History,Thriller",/fyL7sKgNOMA2o5xesE0d629Sx7F.jpg,0.2003702771264711,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1634,The Climb,Comedy,/x6f60UzIXfkFNofg7GTzMygegFc.jpg,0.2003528134565277,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
294,Yeh Saali Aashiqui,"Thriller,Romance",/z83KrUMwgXPZM442lhl0Mth0pPk.jpg,0.20034610049028206,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1673,We Can Be Heroes,"Family,Action,Fantasy,Comedy",/1S21HpcKY6uQ9UAw68aICmrJaq6.jpg,0.20033931535287341,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
3189,Gone,Thriller,/5GcbQhm0Qbbf1qt24spUpqX5tfP.jpg,0.20030580084884433,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150,Sophie and the Rising Sun,Drama,/csvqNng0vpRdEgE06aLuq44i3G9.jpg,0.2002995783691188,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,Rocky Handsome,"Action,Thriller",/23uZE0GZ70qWuwrlpwprpT3uWEv.jpg,0.20027023975559544,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1374,Violet,Drama,/h88HvuJGmbz6ABBFHoltN4Ratib.jpg,0.20026953903107803,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,Lansky,"Crime,Drama,Thriller",/weNMzi7WXuzoml2Wvm1VMEE7Ipq.jpg,0.2002656610045653,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1303,Rushed,"Mystery,Thriller,Horror,Drama",/prPR4srMj4KJDRc9uqKbdIz36Bx.jpg,0.20024862691901804,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1075,Holiday Harmony,"Romance,Comedy,Music",/5lDOz2zlfiprRYKAWUJRkdSaWhl.jpg,0.20022822152474135,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2399,London Has Fallen,"Action,Thriller",/korY0GInEJThWEm23MRmErQ3GqT.jpg,0.20021830976499005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
213,Soni,"Drama,Crime",/gUczyiHIfi9kxme98T7yyIdyHFT.jpg,0.2002145302043285,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
382,Tigers,"Drama,Thriller",/u69px1ixznJXaGTjQkd11jHfSuO.jpg,0.20020163229888868,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1572,I Met a Girl,"Romance,Drama,Comedy",/mkE8z7x5Ab94gN3CtormERYIz8B.jpg,0.20018460738430152,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3193,Being Flynn,Drama,/wL16oLapLVGK9MDdnkvgM9BioXC.jpg,0.20016987624168148,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2897,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","Family,Comedy",/7BVEl2hP21VZ1ymsXlCeoH1fBG8.jpg,0.20016698369626537,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
186,Serious Men,"Drama,Comedy",/vRrVmiXapjHAcc3tW7wvY5n3WLi.jpg,0.20016296342778417,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1837,Low Tide,Thriller,/iEZrBPoWu4QYgOh594uCxDCEQDx.jpg,0.20015907522192775,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,Hamari Adhuri Kahani,Drama,/joiHOPFGtmY45YwP7Bnm7KvzL8H.jpg,0.20015688633195075,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2409,Midnight Special,"Adventure,Drama,Science Fiction",/hgDRq1l4ATxwufWjILKsYtglbI6.jpg,0.2001533571017706,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2058,Kin,"Science Fiction,Action,Adventure,Thriller",/oPE5GXHaTlu5eRcd4USuOX3A1mf.jpg,0.2001511804988446,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
470,Kadvi Hawa,Drama,/byOKAa9yAVk5fYzEFk31NPS086s.jpg,0.2001411202350533,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,Body Cam,"Horror,Thriller,Mystery",/akmjfKPlxBAdXi4G1TZOirty8Ia.jpg,0.20013630699027907,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
788,R... Rajkumar,"Action,Romance",/2wURYkClPhuWaZz936eUEWWVzUM.jpg,0.2001289991760871,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
100,Bell Bottom,"Thriller,Action",/aSY5LBwNdpMReaZjGBbcB1kvrHU.jpg,0.20010670683451753,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2068,Lizzie,"Crime,Drama,Thriller",/z2iuBcwznen3kC9z4LeOzBSz1BB.jpg,0.20010614372039567,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
980,Lifemark,Drama,/8UttX9BqDre5nHmoffhEE93HnUn.jpg,0.20009817350168327,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2289,Unlocked,"Action,Thriller",/fBDLdEraxCBKGmOPb6pJPYiDQh1.jpg,0.20009404139020914,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1189,The Water Man,Adventure,/krupbFlSTnnKIjpRryrg2CTdeIL.jpg,0.2000932416931339,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,The Beta Test,"Thriller,Horror,Comedy",/jSk3TkqPMWvzlwRBtejZ1UzMhgf.jpg,0.200056698795291,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
56,Qala,"Drama,Music",/4d2xoBGXMpfeQ6QgpVI4qm34bKP.jpg,0.2000502990735041,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1205,Plan B,Comedy,/fYWWORzYJrs6qXUO4JeRll2zdAZ.jpg,0.20005019467743895,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,Raksha Bandhan,"Comedy,Drama,Family",/g2tly6nICUngmNnVH4iRQ75DeDZ.jpg,0.20004882566464355,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1211,Under the Stadium Lights,Drama,/gSxVt7yW4s8lqnGCCXDGJT2UxMZ.jpg,0.2000428576605361,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,Saand Ki Aankh,Drama,/1HKZqw6HNo66eGVuahRY4IEEySq.jpg,0.20004244119439685,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1270,Ride the Eagle,"Comedy,Drama",/iLQk1rKQ6dZOle3ElEFIIche6O4.jpg,0.20002787887009726,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
365,Pataakha,"Action,Comedy,Drama",/kG9T9y7eN8FGBK9jESJNlmuRdyR.jpg,0.20002719600295374,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
73,Bombay Rose,"Animation,Drama,Romance",/6dXPo495OANEEtzCk9u4wJVpfqw.jpg,0.19999988614246128,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1090,Detective Knight: Redemption,"Action,Thriller",/acCIjyszhmit8k5eWVGNTustYRK.jpg,0.19999256326037587,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3306,Here Comes the Boom,"Comedy,Action",/g3ZjNkQP4M7Cs0clPD9q7EO2P1g.jpg,0.19998328171975754,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2751,The Outsider,"Crime,Drama,Mystery",/m2riQcEzjVrkP8wKHDXwC5EQpHQ.jpg,0.19995748711841974,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1401,The Humans,Drama,/gQsDWmkvzzJxlrc3HCqkfQRH11.jpg,0.19995130794583085,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,The Eternal Daughter,"Drama,Mystery",/kyv8tPXx3mKchYzVmA3VckKoJDi.jpg,0.1999449600558297,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3286,Detropia,Documentary,/c6YDKJK4ulbk9GdwtbGMbnIKJeD.jpg,0.19993258368936037,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,The Ultimate Playlist of Noise,"Drama,Music",/2q35yo0FWijyO3Z81VO42lpl1fE.jpg,0.199927598106977,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2210,My Entire High School Sinking Into the Sea,"Animation,Comedy,Drama",/j3hcw7faHyIlVBixdgNMkLW6CzT.jpg,0.1999238548396127,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
384,Kedarnath,Romance,/viq6ltqew6ZU6dur1FUVKpf9tiZ.jpg,0.19991918099539704,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1447,Timmy Failure: Mistakes Were Made,"Family,Mystery,Comedy,Fantasy",/9Ic99kyJewgPHwl4JftJSwzUmtD.jpg,0.1999135668547686,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1221,Queen Bees,"Romance,Comedy",/peYRpielBbRHMGNYJnWyCsG7apA.jpg,0.19990528073324726,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
669,Hawaa Hawaai,"Drama,Family",/pqLf2SlhM02EEzY9ZjYMXxumJdB.jpg,0.19989819237538836,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,Kaun Pravin Tambe?,Drama,/w6t4nzjbmlGDAYnNvUeo6zxMySC.jpg,0.19988980598057163,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,Small Engine Repair,"Drama,Comedy",/8xYm5fZXT0DNuGRUHdkQJ1puNYH.jpg,0.19988633378070222,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
137,Panga,Romance,/Ap8NRozS7wlWCMmsd3RIDP1xzGP.jpg,0.19988385435433673,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
57,An Action Hero,"Action,Crime,Comedy,Thriller",/mxaWpWRrUzl4gOmX02ctdp8VdQE.jpg,0.1998743135077294,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1587,On the Rocks,"Drama,Comedy",/fcijRCmB7yTtloh4Pumy9b1rkwU.jpg,0.1998680780336747,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2844,Road to Paloma,"Thriller,Drama",/cM0IitlIIS5kzdUPqyGTvl79TOY.jpg,0.1998591114558076,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3141,Delivery Man,Comedy,/dKTkxSeNgHdwgrAbhwbXuUk4tzb.jpg,0.19985135024878528,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
395,Irada,Thriller,/p7D7sc1cqY1CullErh55wuw5Bwx.jpg,0.19984181514103788,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,All Day and a Night,Drama,/8xiV8j18GhWnnrfMGaDR0E5oOif.jpg,0.19983820868229038,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1277,Playing God,"Comedy,Drama",/5eXtK7BQMAYVktjVf78s0scMTdX.jpg,0.19983054056125543,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
247,De De Pyaar De,"Romance,Comedy",/8EHL6nt0sWwEPi8pI0x4u4Jb5oE.jpg,0.19981365589873623,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
740,Bombay Talkies,"Drama,Romance",/jToHRUGY86MVkloVFgKVD090j90.jpg,0.19980918293163727,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3197,The Ballad of Genesis and Lady Jaye,"Documentary,Music",/zxgfXRNl09ylYGdXNi2OuoA88QC.jpg,0.19980443307188742,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466,Tumhari Sulu,"Comedy,Drama",/jzj55F023h1jR2xmUjsZUqegZm6.jpg,0.19980382613495043,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60,Salaam Venky,Drama,/mAuD8aAiTK6U4xOnoqSHgZPcwbM.jpg,0.19980172194740772,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,Prassthanam,"Action,Drama",/irGjVUIJdJneVjrs2jxtMC7gwnM.jpg,0.19980128161716712,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
101,Chehre,"Thriller,Mystery,Drama",/egpv58u11MxepnNwXtzdMOagRdg.jpg,0.1997950265699733,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
303,Kaalakaandi,"Comedy,Thriller,Drama",/osCsDcfTUVcecKwAoQWPYVLSLqv.jpg,0.19979231438372422,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
572,Shamitabh,"Comedy,Drama,Thriller",/3D5FG0oceTEpgLrz1v8aFWja3wn.jpg,0.19979108795548747,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1360,"Introducing, Selma Blair",Documentary,/n9lYib3wPcP8LEnsxkRyildlYfx.jpg,0.19978112416658622,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993,Running the Bases,Drama,/66AnX6bSsQqcVyWqrUa9416kpEh.jpg,0.1997800801114716,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,Table No. 21,"Adventure,Thriller",/nTchGUCfHrjvVYmps9a7hDQbHl2.jpg,0.1997732639286228,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163,Concrete Cowboy,"Drama,Western",/qRW2poVt06WCVlIhrolWS5af4YV.jpg,0.1997722545161729,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
237,Romeo Akbar Walter,"Action,Thriller",/bFMVatMQVqB3lZGXFpK38tPAetq.jpg,0.19975331067602994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11,Bhool Bhulaiyaa 2,"Horror,Comedy",/fw0oMHiMt9qOuKEJEmzFiCNAnXc.jpg,0.19975157651980424,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3119,Grace Unplugged,"Drama,Music",/nmrieP5JFDAxChwwwkq0TWc6a8j.jpg,0.19973827867029326,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
85,Ajeeb Daastaans,"Drama,Romance",/kVl9jjIgSsyO1cQGhx5Zz1RxPK3.jpg,0.19973131738400804,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
241,Blank,"Action,Thriller",/wyEQ62i42A4xeoN46neYs2Z1gXp.jpg,0.19970430002625925,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2145,100 Streets,Drama,/1s5j2raM0vSQ5pqB41TKN44oO0d.jpg,0.19968940280417996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Rashmi Rocket,Drama,/bsN3BlxpQ77XZH22GAXPFfbTflO.jpg,0.19968732778753423,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,Mary J. Blige's My Life,"Documentary,Music",/zlnZnhYHl9gfBoEWvOA1T7HNBwy.jpg,0.19968075584139428,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1278,She Ball,Drama,/2O1H4G3lYcvir2tiIstOcBwUvHh.jpg,0.1996767068523286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,Sanam Re,"Drama,Romance",/kgZNHHZacK3iO18d7agg9iYQYWp.jpg,0.1996720717784177,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
877,Marmaduke,"Animation,Family,Comedy,Adventure",/bMUhBeMp0vLQzaPBX0izFdnFvh0.jpg,0.1996693980413489,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1687,The Standoff at Sparrow Creek,"Drama,Thriller,Mystery",/uCyDJGQ54vcCclNqa6nLcSqH3DQ.jpg,0.19966787082123208,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2705,I Smile Back,Drama,/8ufYyCJsID2ufc493ZkJocdkPCY.jpg,0.1996605502333095,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1294,Cryptozoo,"Animation,Fantasy",/xABkUfBl7YG0Z2uIkYMMd5SjTum.jpg,0.19965698738256527,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72,Tank Cleaner,"Thriller,Drama,Crime",/rZJK2wxJfaFqwIjWPaJVao3LNT5.jpg,0.19965418274221078,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
293,Commando 3,"Action,Thriller",/ukxAjRADLYxUhCzg4KNhXux5BMH.jpg,0.19965357479314763,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
295,Panipat,"Action,History,War,Romance",/bI8a2UtcDqgfvDwrc0PuOS7wFtx.jpg,0.19964501713219765,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
3226,Crooked Arrows,Drama,/7U4h600YDepnrTOwa2MmQgYi8lN.jpg,0.19961944585377756,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2134,Cold War,"Comedy,Romance",/fNtvmW8vkxmsmQbYUdRrPZHxeRM.jpg,0.19961865827451594,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1184,Separation,"Horror,Drama",/lHbSC2Np17CRsRXIbaE0YY1Hora.jpg,0.1996186281665497,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
438,Mubarakan,"Comedy,Drama",/cSqLPtE4fkn2wrpxlw5xXraHDNH.jpg,0.1996082441839532,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
882,Sneakerella,"Music,Comedy,Family",/jJ07f8DTdeWnCKCwDzB4htLXKBN.jpg,0.19960419690770673,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
20,HIT: The First Case,"Crime,Mystery,Thriller",/sKcbVK6QgxUjiHOE2xooRXTH0mz.jpg,0.1996018285991611,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1179,We Broke Up,"Romance,Comedy",/qPeSznx1YJkjKwd3B5yqRlxq0xD.jpg,0.19958820262750085,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
